,Business_Confidence,Consumer_Confidence,Inflation,BTC/USD_Volatility_Index
2014-10-18,,,,3.807394516893593
2014-10-19,,,,3.585704889453973
2014-10-20,,,,3.509611393479343
2014-10-21,,,,3.484901388
2014-10-22,,,,3.48683139
2014-10-23,,,,3.063486544166081
2014-10-24,,,,3.219751161164903
2014-10-25,,,,3.182286595565721
2014-10-26,,,,3.193030204977845
2014-10-27,,,,3.2006927053219565
2014-10-28,,,,3.0377255843595425
2014-10-29,,,,3.044037880461976
2014-10-30,,,,3.0920276646691733
2014-10-31,,,,3.1550606426482606
2014-11-01,,,,3.148126133107994
2014-11-02,,,,3.127715353850312
2014-11-03,,,,2.7279993286457938
2014-11-04,,,,2.7235810708989305
2014-11-05,,,,2.725477006985597
2014-11-06,,,,2.773300862430851
2014-11-07,,,,2.565149065178891
2014-11-08,,,,2.571637055755574
2014-11-09,,,,2.57867441
2014-11-10,,,,2.7770361421507093
2014-11-11,,,,2.6709816794618826
2014-11-12,,,,2.590927732624793
2014-11-13,,,,3.5809676748557493
2014-11-14,,,,3.572265757418362
2014-11-15,,,,3.634631271577196
2014-11-16,,,,3.741296842338536
2014-11-17,,,,3.750764863957646
2014-11-18,,,,3.7516148927399406
2014-11-19,,,,3.767836706536881
2014-11-20,,,,3.766716401347334
2014-11-21,,,,3.916300328277116
2014-11-22,,,,3.749995501194409
2014-11-23,,,,3.7509813500248623
2014-11-24,,,,3.8106302344154366
2014-11-25,,,,3.8429522285009248
2014-11-26,,,,3.843891809
2014-11-27,,,,3.876502341463053
2014-11-28,,,,3.729272943
2014-11-29,,,,3.710494034
2014-11-30,,,,3.685743849
2014-12-01,,,,3.596611129
2014-12-02,,,,3.5955631977217983
2014-12-03,,,,3.5940896601634584
2014-12-04,,,,3.620860435928788
2014-12-05,,,,3.608867076007378
2014-12-06,,,,3.590689083
2014-12-07,,,,3.571574171
2014-12-08,,,,3.5700557267862068
2014-12-09,,,,3.496145872296821
2014-12-10,,,,3.538026634817661
2014-12-11,,,,3.539539914505196
2014-12-12,,,,2.394472985897472
2014-12-13,,,,2.4211489616753163
2014-12-14,,,,2.284012682597215
2014-12-15,,,,2.145664336045394
2014-12-16,,,,2.0817938145493398
2014-12-17,,,,2.2347482680095334
2014-12-18,,,,2.247627383945148
2014-12-19,,,,2.278109282058626
2014-12-20,,,,2.122296845391107
2014-12-21,,,,2.223194453029587
2014-12-22,,,,2.2702883092142567
2014-12-23,,,,2.202671070130508
2014-12-24,,,,2.1325319597806662
2014-12-25,,,,2.2120520490405533
2014-12-26,,,,2.1823120068315087
2014-12-27,,,,2.2641086895484346
2014-12-28,,,,2.303334617839932
2014-12-29,,,,2.314664736768669
2014-12-30,,,,2.3096309101857737
2014-12-31,,,,2.293092959642084
2015-01-01,,,,2.351546882
2015-01-02,,,,2.340088412392018
2015-01-03,,,,2.3363047743102423
2015-01-04,,,,2.785199414981466
2015-01-05,,,,3.1939176914834744
2015-01-06,,,,3.3644296018376667
2015-01-07,,,,3.4762066442056225
2015-01-08,,,,3.545241503654193
2015-01-09,,,,3.598440306237245
2015-01-10,,,,3.6258392990861017
2015-01-11,,,,3.708198126419109
2015-01-12,,,,3.72401863163424
2015-01-13,,,,3.7193410881678655
2015-01-14,,,,5.038943573
2015-01-15,,,,6.669441799164061
2015-01-16,,,,7.853114231575329
2015-01-17,,,,7.8499180489744464
2015-01-18,,,,7.819710321520301
2015-01-19,,,,7.849998781820789
2015-01-20,,,,7.883632394265206
2015-01-21,,,,7.834703473990154
2015-01-22,,,,7.952312809584063
2015-01-23,,,,7.990797664859393
2015-01-24,,,,7.995598408427989
2015-01-25,,,,8.080185265147039
2015-01-26,,,,8.078652495
2015-01-27,,,,8.191715823721267
2015-01-28,,,,8.224855265155439
2015-01-29,,,,8.429464056038341
2015-01-30,,,,8.40674349
2015-01-31,,,,8.407517649578457
2015-02-01,,,,8.430945878
2015-02-02,,,,8.334239554794626
2015-02-03,,,,8.256438172240777
2015-02-04,,,,8.267295568
2015-02-05,,,,8.211636883962132
2015-02-06,,,,8.184199513
2015-02-07,,,,8.191562818782206
2015-02-08,,,,8.195388050759608
2015-02-09,,,,8.152840704
2015-02-10,,,,8.144632046295012
2015-02-11,,,,8.143816444693345
2015-02-12,,,,7.322899048601171
2015-02-13,,,,5.500061971207663
2015-02-14,,,,4.204066241328231
2015-02-15,,,,4.4918611505814265
2015-02-16,,,,4.917516094350181
2015-02-17,,,,4.855964103339081
2015-02-18,,,,4.857771654701105
2015-02-19,,,,4.888162082618513
2015-02-20,,,,4.774424956830528
2015-02-21,,,,4.740515284392134
2015-02-22,,,,4.740436208042056
2015-02-23,,,,4.636558127941566
2015-02-24,,,,4.619105431545871
2015-02-25,,,,4.428173492252469
2015-02-26,,,,4.357604819876798
2015-02-27,,,,3.884890750832917
2015-02-28,,,,4.107015007498652
2015-03-01,,,,4.090161186
2015-03-02,,,,3.975115325129373
2015-03-03,,,,4.004958251681998
2015-03-04,,,,3.926255012110441
2015-03-05,,,,3.775431732388147
2015-03-06,,,,3.770900203838031
2015-03-07,,,,3.685380866224347
2015-03-08,,,,3.670883778985961
2015-03-09,,,,3.666750477748848
2015-03-10,,,,3.727370786641954
2015-03-11,,,,3.705721723819681
2015-03-12,,,,3.707448334645444
2015-03-13,,,,3.707229428492135
2015-03-14,,,,3.748968968
2015-03-15,,,,3.6633164444100896
2015-03-16,,,,3.251893018079679
2015-03-17,,,,2.4898080979240342
2015-03-18,,,,2.5395312877630865
2015-03-19,,,,3.260675189946101
2015-03-20,,,,3.202207267929994
2015-03-21,,,,3.1781550567897656
2015-03-22,,,,3.1719920850538443
2015-03-23,,,,3.218270345692953
2015-03-24,,,,3.1363408670777098
2015-03-25,,,,3.5139081551457334
2015-03-26,,,,3.514397841302868
2015-03-27,,,,3.512755053180049
2015-03-28,,,,3.5110375048977245
2015-03-29,,,,3.258579336736308
2015-03-30,,,,3.345629562307393
2015-03-31,,,,3.3514986659450177
2015-04-01,,,,3.227495953130561
2015-04-02,,,,3.143956799688917
2015-04-03,,,,3.1495199961591656
2015-04-04,,,,3.148014169703027
2015-04-05,,,,3.145759105166692
2015-04-06,,,,3.176274455934834
2015-04-07,,,,3.187784972177987
2015-04-08,,,,3.010111167244097
2015-04-09,,,,3.0609350038677223
2015-04-10,,,,3.022577083795538
2015-04-11,,,,3.071933184044473
2015-04-12,,,,3.076108354444604
2015-04-13,,,,3.0608788976197694
2015-04-14,,,,3.148368897506811
2015-04-15,,,,3.128219124631103
2015-04-16,,,,3.1790401280110387
2015-04-17,,,,2.606069609243624
2015-04-18,,,,2.601552360182505
2015-04-19,,,,2.600276872745689
2015-04-20,,,,2.6014509553366505
2015-04-21,,,,2.516573550527188
2015-04-22,,,,2.691009880428316
2015-04-23,,,,2.243021563820322
2015-04-24,,,,2.244596697241468
2015-04-25,,,,2.260624703617098
2015-04-26,,,,2.2896973491377857
2015-04-27,,,,2.3139429050143474
2015-04-28,,,,2.384788462369311
2015-04-29,,,,2.3582375539196145
2015-04-30,,,,2.3512505185895263
2015-05-01,,,,2.489365938745242
2015-05-02,,,,2.4579192439508546
2015-05-03,,,,2.465891157622817
2015-05-04,,,,2.5009789477127264
2015-05-05,,,,2.447386499997397
2015-05-06,,,,2.4402400220321434
2015-05-07,,,,2.4780225197854877
2015-05-08,,,,2.4713066942210697
2015-05-09,,,,2.5296495749379475
2015-05-10,,,,2.438325440741294
2015-05-11,,,,2.440174529734304
2015-05-12,,,,2.4449658240134826
2015-05-13,,,,2.230739300649671
2015-05-14,,,,2.223353441341606
2015-05-15,,,,2.1902846543179284
2015-05-16,,,,2.156137271770266
2015-05-17,,,,2.100347483382225
2015-05-18,,,,2.100548761677753
2015-05-19,,,,2.1245224709332287
2015-05-20,,,,2.122638507765088
2015-05-21,,,,1.9539029281800115
2015-05-22,,,,1.9555054922542423
2015-05-23,,,,1.9991650330670137
2015-05-24,,,,1.974140883529306
2015-05-25,,,,1.927706856469729
2015-05-26,,,,1.8364025375265924
2015-05-27,,,,1.6479560299409437
2015-05-28,,,,1.6260270386794402
2015-05-29,,,,1.6260679947034629
2015-05-30,,,,1.4059559548740366
2015-05-31,,,,1.4078981209412291
2015-06-01,,,,1.425622062282613
2015-06-02,,,,1.4549271572390652
2015-06-03,,,,1.4751988999499146
2015-06-04,,,,1.4612209626149324
2015-06-05,,,,1.383400018377147
2015-06-06,,,,1.2512288082276493
2015-06-07,,,,1.1130957892727054
2015-06-08,,,,1.1107588464576512
2015-06-09,,,,1.1985154218055738
2015-06-10,,,,1.1837691069840104
2015-06-11,,,,1.183774635511916
2015-06-12,,,,1.0981797488016956
2015-06-13,,,,1.0941634099512352
2015-06-14,,,,1.109360992
2015-06-15,,,,1.111003196382892
2015-06-16,,,,1.1469396860015353
2015-06-17,,,,1.4903995771696943
2015-06-18,,,,1.509671827168513
2015-06-19,,,,1.5042508164551185
2015-06-20,,,,1.5699895032201083
2015-06-21,,,,1.5224724231761804
2015-06-22,,,,1.5190247016828071
2015-06-23,,,,1.529232144108131
2015-06-24,,,,1.522166761322849
2015-06-25,,,,1.5460996264702815
2015-06-26,,,,1.5521271470051765
2015-06-27,,,,1.5521745862687475
2015-06-28,,,,1.662760501991794
2015-06-29,,,,1.6435375631800735
2015-06-30,,,,1.691040985844133
2015-07-01,,,,1.6136599306255623
2015-07-02,,,,1.6721856613797983
2015-07-03,,,,1.6945582724849009
2015-07-04,,,,1.6842274442841656
2015-07-05,,,,1.7094179992366447
2015-07-06,,,,1.8267535860246824
2015-07-07,,,,1.83131965762336
2015-07-08,,,,1.834840201
2015-07-09,,,,1.8452011120382783
2015-07-10,,,,1.845764664888385
2015-07-11,,,,2.0886620078997997
2015-07-12,,,,2.1082589974769648
2015-07-13,,,,2.324267016893761
2015-07-14,,,,2.708635976099768
2015-07-15,,,,2.733103359114565
2015-07-16,,,,2.5869069322647595
2015-07-17,,,,2.632644768553502
2015-07-18,,,,2.632970719867914
2015-07-19,,,,2.6070078317504954
2015-07-20,,,,2.611224040188074
2015-07-21,,,,2.614335596310412
2015-07-22,,,,2.618893799125846
2015-07-23,,,,2.5968682377384678
2015-07-24,,,,2.577073761355603
2015-07-25,,,,2.686030550875727
2015-07-26,,,,2.6861704367953005
2015-07-27,,,,2.638026733
2015-07-28,,,,2.624039571384885
2015-07-29,,,,2.576494969511563
2015-07-30,,,,2.5838583623622493
2015-07-31,,,,2.556132870898649
2015-08-01,,,,2.555944595290074
2015-08-02,,,,2.569573781363572
2015-08-03,,,,2.5484675291121253
2015-08-04,,,,2.445722609697597
2015-08-05,,,,2.440812926902328
2015-08-06,,,,2.436958839760968
2015-08-07,,,,2.4357006820275853
2015-08-08,,,,2.434668825145094
2015-08-09,,,,2.5203552834324983
2015-08-10,,,,2.498287329
2015-08-11,,,,2.1721776202016434
2015-08-12,,,,1.9149025596357787
2015-08-13,,,,1.905667099193694
2015-08-14,,,,1.9162653
2015-08-15,,,,1.8676611089196964
2015-08-16,,,,1.8854135078248413
2015-08-17,,,,1.8782264669905957
2015-08-18,,,,1.8767745307452324
2015-08-19,,,,1.859366667090244
2015-08-20,,,,2.7657047031785926
2015-08-21,,,,2.880309528987118
2015-08-22,,,,2.880527091236777
2015-08-23,,,,2.707983278753671
2015-08-24,,,,2.7038666907725384
2015-08-25,,,,2.972991646742173
2015-08-26,,,,3.189340946621837
2015-08-27,,,,3.21902178494977
2015-08-28,,,,3.214564950603948
2015-08-29,,,,3.331743936015473
2015-08-30,,,,3.333254796275297
2015-08-31,,,,3.334344938622687
2015-09-01,,,,3.341613763272513
2015-09-02,,,,3.3402089540457607
2015-09-03,,,,3.336971643369254
2015-09-04,,,,3.3367609392623905
2015-09-05,,,,3.361745338995439
2015-09-06,,,,3.395294556212895
2015-09-07,,,,3.1934448395199064
2015-09-08,,,,3.1744587423429533
2015-09-09,,,,3.1881791064276244
2015-09-10,,,,3.1688308190432237
2015-09-11,,,,3.171251065138402
2015-09-12,,,,3.1678567478294823
2015-09-13,,,,3.180707111881483
2015-09-14,,,,3.1827012064818168
2015-09-15,,,,3.180982267526991
2015-09-16,,,,3.181305959108761
2015-09-17,,,,3.173718878202328
2015-09-18,,,,2.3928723119457374
2015-09-19,,,,2.2867119423088607
2015-09-20,,,,2.280958594920842
2015-09-21,,,,2.266528838765261
2015-09-22,,,,2.287784466535139
2015-09-23,,,,1.735913159
2015-09-24,,,,1.457879688198608
2015-09-25,,,,1.457333873424825
2015-09-26,,,,1.4411798984266275
2015-09-27,,,,1.2602651534007154
2015-09-28,,,,1.239342980396579
2015-09-29,,,,1.3332672164021466
2015-09-30,,,,1.3391654764472147
2015-10-01,,,,1.3180919518868075
2015-10-02,,,,1.3190416134354357
2015-10-03,,,,1.3055161369039046
2015-10-04,,,,1.283809187230918
2015-10-05,,,,1.231725560274043
2015-10-06,,,,1.1896695208230943
2015-10-07,,,,1.273766368265555
2015-10-08,,,,1.2784664801386074
2015-10-09,,,,1.198317098051999
2015-10-10,,,,1.2003997998281577
2015-10-11,,,,1.1997232449773143
2015-10-12,,,,1.1297564044245276
2015-10-13,,,,1.074829760688361
2015-10-14,,,,1.100473632474191
2015-10-15,,,,1.113904611
2015-10-16,,,,1.1010586360048622
2015-10-17,,,,1.1734908233898322
2015-10-18,,,,1.261525955845135
2015-10-19,,,,1.4159603087060957
2015-10-20,,,,1.4106518549723013
2015-10-21,,,,1.3762816004900755
2015-10-22,,,,1.4052955160959202
2015-10-23,,,,1.4449172059992672
2015-10-24,,,,1.4361168477995754
2015-10-25,,,,1.459062654925241
2015-10-26,,,,1.4502720059564458
2015-10-27,,,,1.4276181351719983
2015-10-28,,,,1.4538604094030694
2015-10-29,,,,1.4780053415838152
2015-10-30,,,,1.5232333220255605
2015-10-31,,,,1.6042546864222094
2015-11-01,,,,1.8726799240633265
2015-11-02,,,,1.9552534085638569
2015-11-03,,,,2.289102094162979
2015-11-04,,,,3.108191669
2015-11-05,,,,3.1048319741262227
2015-11-06,,,,3.2523274963077435
2015-11-07,,,,3.393589864213245
2015-11-08,,,,3.4140872634935024
2015-11-09,,,,3.569484575373952
2015-11-10,,,,3.572671710729857
2015-11-11,,,,4.372643663513543
2015-11-12,,,,4.801421541741396
2015-11-13,,,,5.098559106236991
2015-11-14,,,,5.103100692807126
2015-11-15,,,,5.112026597998908
2015-11-16,,,,5.151410872708173
2015-11-17,,,,5.126749928
2015-11-18,,,,5.127082882855929
2015-11-19,,,,5.121009891306719
2015-11-20,,,,5.155819111797831
2015-11-21,,,,5.157089146780035
2015-11-22,,,,5.155943212145825
2015-11-23,,,,5.152112863771712
2015-11-24,,,,5.153341330094248
2015-11-25,,,,5.159119934723028
2015-11-26,,,,5.147510319562445
2015-11-27,,,,5.331063805
2015-11-28,,,,5.304606714353471
2015-11-29,,,,5.271716
2015-11-30,,,,5.244645752094423
2015-12-01,,,,5.209737622075899
2015-12-02,,,,5.0892583214691065
2015-12-03,,,,4.481909124851606
2015-12-04,,,,4.471232783444673
2015-12-05,,,,4.410916451464756
2015-12-06,,,,4.572848878160256
2015-12-07,,,,4.523162862709157
2015-12-08,,,,4.451742121717946
2015-12-09,,,,4.508377310695725
2015-12-10,,,,3.814855188629222
2015-12-11,,,,3.261419066631301
2015-12-12,,,,3.1021762691136785
2015-12-13,,,,3.2299154901721674
2015-12-14,,,,3.193141776000221
2015-12-15,,,,3.084941570106386
2015-12-16,,,,3.1334445262787005
2015-12-17,,,,3.2033250139564124
2015-12-18,,,,3.19961
2015-12-19,,,,3.104110222
2015-12-20,,,,3.082603223902113
2015-12-21,,,,3.270727192310954
2015-12-22,,,,3.2746670429710614
2015-12-23,,,,3.277276552375745
2015-12-24,,,,3.257105350210627
2015-12-25,,,,3.2598161253132933
2015-12-26,,,,2.964219229608846
2015-12-27,,,,3.4699117395039814
2015-12-28,,,,3.466517439629161
2015-12-29,,,,3.4043902170643494
2015-12-30,,,,3.420874449758856
2015-12-31,,,,3.3297873918256005
2016-01-01,,,,3.311797466287234
2016-01-02,,,,3.311870043054219
2016-01-03,,,,3.314080895388458
2016-01-04,,,,3.0565312971204617
2016-01-05,,,,3.056049899551092
2016-01-06,,,,3.0581853890317343
2016-01-07,,,,2.9456801473062644
2016-01-08,,,,3.114915357592538
2016-01-09,,,,3.1166106818792425
2016-01-10,,,,2.7355047590659964
2016-01-11,,,,2.630924481632133
2016-01-12,,,,2.631004340594269
2016-01-13,,,,2.6154383563575863
2016-01-14,,,,2.510750656976561
2016-01-15,,,,2.477804601356992
2016-01-16,,,,3.829482169617278
2016-01-17,,,,3.956310320884728
2016-01-18,,,,3.9608409047199777
2016-01-19,,,,3.8848903507330745
2016-01-20,,,,3.8902747097779895
2016-01-21,,,,4.351012244745828
2016-01-22,,,,4.363772064611953
2016-01-23,,,,4.539716956711485
2016-01-24,,,,4.594874844677335
2016-01-25,,,,4.359532050962086
2016-01-26,,,,4.3716759902709885
2016-01-27,,,,4.370952787334966
2016-01-28,,,,4.337600954
2016-01-29,,,,4.384596314140114
2016-01-30,,,,4.376476925889231
2016-01-31,,,,4.370337194
2016-02-01,,,,4.402146606350224
2016-02-02,,,,4.424378372900224
2016-02-03,,,,4.4217948160016585
2016-02-04,,,,4.423861878757124
2016-02-05,,,,4.558001901635576
2016-02-06,,,,4.408764123777479
2016-02-07,,,,4.428531195
2016-02-08,,,,4.429244316805689
2016-02-09,,,,4.430093125128327
2016-02-10,,,,4.434559558512855
2016-02-11,,,,4.453305901328626
2016-02-12,,,,4.426241845771693
2016-02-13,,,,4.440907346293528
2016-02-14,,,,3.297448993248215
2016-02-15,,,,3.2273124328495024
2016-02-16,,,,3.236659227361069
2016-02-17,,,,3.2521012471168245
2016-02-18,,,,3.258031840349319
2016-02-19,,,,2.6836995796892973
2016-02-20,,,,2.6357422496719125
2016-02-21,,,,2.3223085389323104
2016-02-22,,,,2.2710762790983647
2016-02-23,,,,2.199614757097787
2016-02-24,,,,2.2799982177161526
2016-02-25,,,,2.281126484149648
2016-02-26,,,,2.281116605631302
2016-02-27,,,,2.142546790490047
2016-02-28,,,,2.144369239
2016-02-29,,,,2.136981558215913
2016-03-01,,,,2.0042307355734903
2016-03-02,,,,2.0208531926714257
2016-03-03,,,,2.059128248637249
2016-03-04,,,,2.051904798138637
2016-03-05,,,,1.8991343508059024
2016-03-06,,,,1.9846384454365773
2016-03-07,,,,1.928050954460517
2016-03-08,,,,1.95957816
2016-03-09,,,,1.9442584995407133
2016-03-10,,,,1.943357505
2016-03-11,,,,1.9327688931951932
2016-03-12,,,,1.9234376215323403
2016-03-13,,,,1.961439063525673
2016-03-14,,,,1.932887136031708
2016-03-15,,,,1.829874888579352
2016-03-16,,,,1.813561974971852
2016-03-17,,,,1.7820741409537506
2016-03-18,,,,1.7278583999938673
2016-03-19,,,,1.7734020258838226
2016-03-20,,,,1.7727010120341526
2016-03-21,,,,1.4967181519559467
2016-03-22,,,,1.4954247625125832
2016-03-23,,,,1.5210874758609538
2016-03-24,,,,1.325201092255876
2016-03-25,,,,1.3251315417126257
2016-03-26,,,,1.32608832501341
2016-03-27,,,,1.3141554069714685
2016-03-28,,,,1.3532034242788882
2016-03-29,,,,1.356449467118984
2016-03-30,,,,1.374550582276958
2016-03-31,,,,1.362257368524578
2016-04-01,,,,1.3408877643718613
2016-04-02,,,,1.3302354957890026
2016-04-03,,,,1.2409098030004873
2016-04-04,,,,1.0927524158888156
2016-04-05,,,,1.0411017081898966
2016-04-06,,,,0.9737334026473176
2016-04-07,,,,0.9704014559812146
2016-04-08,,,,0.9712299892009342
2016-04-09,,,,0.9640580297346908
2016-04-10,,,,0.9599709935619476
2016-04-11,,,,0.902988901636858
2016-04-12,,,,0.9022150613924684
2016-04-13,,,,0.9101171966471316
2016-04-14,,,,0.9150928794934792
2016-04-15,,,,0.9148171825454932
2016-04-16,,,,0.9355147207108028
2016-04-17,,,,0.7975745812670154
2016-04-18,,,,0.8070296007757806
2016-04-19,,,,0.7798622149144635
2016-04-20,,,,0.8368371379150455
2016-04-21,,,,0.8363844465327446
2016-04-22,,,,0.903562096
2016-04-23,,,,0.904829586
2016-04-24,,,,0.91406360468646
2016-04-25,,,,0.9548564377085068
2016-04-26,,,,0.896781845
2016-04-27,,,,0.9123619636702216
2016-04-28,,,,1.3074916566343846
2016-04-29,,,,1.3023820609021397
2016-04-30,,,,1.322816781504526
2016-05-01,,,,1.386847322791601
2016-05-02,,,,1.3922800875074706
2016-05-03,,,,1.4404452253627655
2016-05-04,,,,1.4545360991433145
2016-05-05,,,,1.4614762702436028
2016-05-06,,,,1.459587114
2016-05-07,,,,1.533605452760595
2016-05-08,,,,1.5313928375710166
2016-05-09,,,,1.5234351889636222
2016-05-10,,,,1.5152328181807944
2016-05-11,,,,1.603214931672893
2016-05-12,,,,1.5991342327667315
2016-05-13,,,,1.5954011541664297
2016-05-14,,,,1.5953365068583407
2016-05-15,,,,1.5862808420959271
2016-05-16,,,,1.587347070423277
2016-05-17,,,,1.5867364096150256
2016-05-18,,,,1.5928535385006566
2016-05-19,,,,1.5617552133873436
2016-05-20,,,,1.6414098027521016
2016-05-21,,,,1.5944124443503496
2016-05-22,,,,1.5894312333103542
2016-05-23,,,,1.5875526653134753
2016-05-24,,,,1.5615893278878026
2016-05-25,,,,1.5665706950756215
2016-05-26,,,,1.541114041172035
2016-05-27,,,,1.2312871484297114
2016-05-28,,,,1.4565882358228766
2016-05-29,,,,2.462063933072389
2016-05-30,,,,2.430288185
2016-05-31,,,,2.440123267226552
2016-06-01,,,,2.406954254175615
2016-06-02,,,,2.4086474745334945
2016-06-03,,,,2.3988812948271043
2016-06-04,,,,2.5751606619370304
2016-06-05,,,,2.5476316123317755
2016-06-06,,,,2.538701231693451
2016-06-07,,,,2.542812860353357
2016-06-08,,,,2.573700383632173
2016-06-09,,,,2.495286352222194
2016-06-10,,,,2.5174076326030947
2016-06-11,,,,2.5190815106877373
2016-06-12,,,,2.5525986455753724
2016-06-13,,,,3.227913938597061
2016-06-14,,,,3.284073969670477
2016-06-15,,,,3.350542413972192
2016-06-16,,,,3.3302002608211514
2016-06-17,,,,3.6689900220546576
2016-06-18,,,,3.637237273380512
2016-06-19,,,,3.629282460407304
2016-06-20,,,,3.621062560863311
2016-06-21,,,,3.746014124251509
2016-06-22,,,,4.327723767
2016-06-23,,,,4.959651875213026
2016-06-24,,,,5.019463822753924
2016-06-25,,,,5.098512532240456
2016-06-26,,,,5.065671260067604
2016-06-27,,,,4.8584655106523496
2016-06-28,,,,4.870703960617701
2016-06-29,,,,4.869221169
2016-06-30,,,,4.880467080140145
2016-07-01,,,,4.952942968929195
2016-07-02,,,,4.950475031199717
2016-07-03,,,,4.868907027525806
2016-07-04,,,,4.951274605
2016-07-05,,,,4.959253901976799
2016-07-06,,,,4.969216173
2016-07-07,,,,4.959458115742168
2016-07-08,,,,5.091027892823528
2016-07-09,,,,5.1339342770925045
2016-07-10,,,,5.151453086680213
2016-07-11,,,,5.127154761465516
2016-07-12,,,,4.637024814462333
2016-07-13,,,,4.591176538474028
2016-07-14,,,,4.579315571069214
2016-07-15,,,,4.574095195853762
2016-07-16,,,,4.151447618332934
2016-07-17,,,,4.1395404307006505
2016-07-18,,,,4.16085224
2016-07-19,,,,4.153023061
2016-07-20,,,,4.096422380887831
2016-07-21,,,,3.658212229696889
2016-07-22,,,,2.8976486277681737
2016-07-23,,,,2.785729368756542
2016-07-24,,,,2.5561564034823023
2016-07-25,,,,2.557549012845286
2016-07-26,,,,2.3249657796194323
2016-07-27,,,,2.26211717203606
2016-07-28,,,,2.2647121007062347
2016-07-29,,,,2.246032046788336
2016-07-30,,,,2.01900186109992
2016-07-31,,,,2.0111009840711467
2016-08-01,,,,2.1385687016360597
2016-08-02,,,,2.071049189878327
2016-08-03,,,,3.5023539717695105
2016-08-04,,,,3.977991979555175
2016-08-05,,,,3.984453541722991
2016-08-06,,,,3.8607543873992087
2016-08-07,,,,3.790628248619704
2016-08-08,,,,3.788430100838661
2016-08-09,,,,3.788223858242061
2016-08-10,,,,3.7896791275308326
2016-08-11,,,,3.7362090539316286
2016-08-12,,,,3.7259033250920175
2016-08-13,,,,3.7243101925916497
2016-08-14,,,,3.715603949735333
2016-08-15,,,,3.732675342720218
2016-08-16,,,,3.695362597679641
2016-08-17,,,,3.723180435110807
2016-08-18,,,,3.723758493877115
2016-08-19,,,,3.7261182427078494
2016-08-20,,,,3.728341359276439
2016-08-21,,,,3.731747223602087
2016-08-22,,,,3.726447783551325
2016-08-23,,,,3.726085652749187
2016-08-24,,,,3.7247268387043935
2016-08-25,,,,3.7251253325250246
2016-08-26,,,,3.719511582734401
2016-08-27,,,,3.721345207655729
2016-08-28,,,,3.725893411480791
2016-08-29,,,,3.734537026020986
2016-08-30,,,,3.639061175645898
2016-08-31,,,,3.606905042365272
2016-09-01,,,,2.000400342128726
2016-09-02,,,,1.0265540078199114
2016-09-03,,,,0.9836371055552654
2016-09-04,,,,1.2120338892198286
2016-09-05,,,,1.2165090793498543
2016-09-06,,,,1.2109892848368569
2016-09-07,,,,1.213005283343346
2016-09-08,,,,1.1994109654611949
2016-09-09,,,,1.2231534081012312
2016-09-10,,,,1.2175603385572251
2016-09-11,,,,1.215378096971933
2016-09-12,,,,1.3418420239101965
2016-09-13,,,,1.2531013375930855
2016-09-14,,,,1.2452423621254471
2016-09-15,,,,1.2067241099583388
2016-09-16,,,,1.185406412412141
2016-09-17,,,,1.1853789912194133
2016-09-18,,,,1.1876998555689129
2016-09-19,,,,1.1647173203681724
2016-09-20,,,,1.1628930815834078
2016-09-21,,,,1.1576951642962754
2016-09-22,,,,1.216777470809281
2016-09-23,,,,1.2082036797527886
2016-09-24,,,,1.221124923835537
2016-09-25,,,,1.2214274351299417
2016-09-26,,,,1.175634955640109
2016-09-27,,,,1.1820156447310617
2016-09-28,,,,1.1837728040135298
2016-09-29,,,,1.181942413618417
2016-09-30,,,,1.168818337320024
2016-10-01,,,,1.1703487844930571
2016-10-02,,,,1.1778018166528683
2016-10-03,,,,0.966168493
2016-10-04,,,,0.8881676686140809
2016-10-05,,,,0.8899396179291754
2016-10-06,,,,0.884292491
2016-10-07,,,,0.8771368195314109
2016-10-08,,,,0.823228957
2016-10-09,,,,0.8172908773068519
2016-10-10,,,,0.8178157749348202
2016-10-11,,,,0.6087167478055479
2016-10-12,,,,0.982975999
2016-10-13,,,,0.9999943365865982
2016-10-14,,,,1.0013660235100978
2016-10-15,,,,0.997021722
2016-10-16,,,,0.9989370605969836
2016-10-17,,,,0.9977909689026728
2016-10-18,,,,1.001449618722441
2016-10-19,,,,1.004776782504285
2016-10-20,,,,1.0306565589874603
2016-10-21,,,,0.9489593929262102
2016-10-22,,,,0.9468096300053694
2016-10-23,,,,1.1155328573115215
2016-10-24,,,,1.1200299841056849
2016-10-25,,,,1.1169346007373695
2016-10-26,,,,1.1067288980203496
2016-10-27,,,,1.2227464822900986
2016-10-28,,,,1.2354584289770745
2016-10-29,,,,1.234961656663571
2016-10-30,,,,1.3980964192455192
2016-10-31,,,,1.5109960863590264
2016-11-01,,,,1.498593767469299
2016-11-02,,,,1.6574122659998285
2016-11-03,,,,1.645077767017411
2016-11-04,,,,2.146322745125913
2016-11-05,,,,2.1729252811803126
2016-11-06,,,,2.172030548306383
2016-11-07,,,,2.1741835993231047
2016-11-08,,,,2.183669565628649
2016-11-09,,,,2.181369940839314
2016-11-10,,,,2.076423600857579
2016-11-11,,,,2.083764424715862
2016-11-12,,,,2.0810814771816037
2016-11-13,,,,2.116543228585253
2016-11-14,,,,2.116962358
2016-11-15,,,,2.1169370314260223
2016-11-16,,,,2.114544631279967
2016-11-17,,,,2.2108157299715425
2016-11-18,,,,2.194739937623693
